,PT_NDMI_0,PT_NDMI_1,PT_NDMI_2,PT_NDMI_3,PT_NDMI_4,PT_NDMI_5,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_0,PT_NDVI_1,PT_NDVI_2,PT_NDVI_3,PT_NDVI_4,PT_NDVI_5,area,LT_mag,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
58489,-0.08,-0.04,0.06,0.06,0.04,-0.0,0.15,0.18,0.28,0.31,0.28,0.08,0.32,0.38,0.39,0.5,0.4,0.35,63657.24,338.44,-0.0050000000000000044,0.419,-0.13910372101866442,0.823460493776222,0.006,0.0059999999999999975,0.21879748724684184,0.7236573530670187,-0.02,0.28600000000000003,-0.33186165579998594,0.5853499319863809,2.0
26660,-0.11,0.0,0.06,0.04,-0.06,0.04,0.14,0.25,0.36,0.33,0.22,0.34,0.36,0.41,0.53,0.5,0.45,0.53,173506.46,394.37,0.01600000000000001,0.436,0.4798081151232539,0.4134141507318396,-0.004,0.028000000000000004,-0.1324532357065044,0.8318497214879949,0.004000000000000006,0.28800000000000003,0.1032795558988646,0.8687345378354483,2.0
18086,-0.01,-0.09,0.03,0.09,0.08,0.14,0.06,0.08,0.27,0.36,0.38,0.38,0.17,0.34,0.46,0.52,0.52,0.26,589709.9,833.38,-0.010000000000000005,0.4500000000000001,-0.13658959117703828,0.8266310235068532,0.05100000000000002,-0.10300000000000004,0.9219544457292891,0.02586458407871868,0.071,0.08099999999999996,0.8771450247156364,0.050728658707291416,1.0
17423,0.17,0.08,0.1,0.13,0.07,0.1,0.48,0.37,0.38,0.44,0.34,0.43,0.52,0.45,0.47,0.52,0.38,0.49,22614.89,245.43,-0.0010000000000000009,0.4649999999999999,-0.030042088406305505,0.9617549795405268,0.0010000000000000009,0.09300000000000001,0.06868028197434457,0.912622344980598,0.008000000000000002,0.368,0.3006584112011316,0.6230380499305241,1.0
50105,-0.04,-0.21,0.01,-0.01,0.04,0.01,0.22,0.02,0.07,0.27,0.3,0.25,0.35,0.23,0.15,0.48,0.46,0.47,25495.77,366.55,0.07900000000000001,0.12099999999999995,0.8001461704789506,0.10397639078031493,0.047,-0.173,0.7350932153305791,0.1570056637785919,0.069,-0.025000000000000026,0.8553134837595641,0.064612799652288,2.0
2952,0.18,-0.03,0.03,0.09,0.07,0.17,0.38,0.19,0.25,0.33,0.29,0.45,0.4,0.33,0.41,0.48,0.4,0.55,7506.54,447.46,0.04300000000000001,0.30499999999999994,0.8108878578850679,0.0958722441228931,0.04400000000000001,-0.06600000000000003,0.9397934234884372,0.017572692208002727,0.056000000000000015,0.13399999999999995,0.9074852129730302,0.033306589390727864,2.0
7640,0.21,0.22,0.2,0.26,0.24,0.23,0.5,0.53,0.5,0.56,0.56,0.52,0.53,0.49,0.45,0.63,0.63,0.53,20165.86,306.28,0.02600000000000001,0.4679999999999999,0.5029851011471891,0.3877139578211545,0.006,0.212,0.4242640687119285,0.4764843342178784,0.0040000000000000036,0.522,0.2425356250363329,0.6942488516293599,1.0
21404,0.2,0.56,0.14,0.07,0.17,0.19,0.48,0.6,0.45,0.33,0.5,0.5,0.31,0.38,0.54,0.37,0.55,0.5,18729.78,376.95,0.025,0.393,0.4543202276155087,0.4421078632271316,-0.07100000000000002,0.4390000000000001,-0.5841692590852605,0.3010000723352666,-0.014999999999999998,0.521,-0.2416841222614159,0.6953007633715665,2.0
31655,0.1,0.15,0.17,0.14,0.1,0.15,0.46,0.5,0.49,0.49,0.45,0.5,0.53,0.56,0.3,0.6,0.48,0.61,13721.8,285.27,0.027999999999999987,0.4260000000000001,0.3457053588273561,0.5687660964222532,-0.007000000000000001,0.16300000000000006,-0.4275930552470684,0.4726494371470316,-0.0039999999999999975,0.498,-0.3049971406652093,0.6177732021474809,2.0
20274,-0.01,0.04,0.03,0.1,0.02,0.04,0.19,0.28,0.31,0.36,0.32,0.31,0.34,0.45,0.42,0.35,0.45,0.3,232432.85,393.62,-0.027000000000000003,0.475,-0.6414043564965328,0.24343169981467075,-0.0009999999999999998,0.049,-0.05050762722761052,0.9357190441429089,0.006999999999999996,0.29500000000000004,0.3841749099639162,0.523167053585904,1.0
33687,0.26,0.13,-0.03,-0.01,-0.12,0.02,0.6,0.4,0.27,0.24,0.17,0.32,0.54,0.41,0.33,0.3,0.36,0.47,18894.53,384.26,0.014999999999999998,0.32899999999999996,0.3523807393012047,0.5608013099786969,-0.031,0.091,-0.5422763571195227,0.3450680206627052,-0.026,0.35800000000000004,-0.4762831485407527,0.4173562262008595,1.0
37503,0.42,-0.03,-0.13,-0.01,0.05,0.12,0.74,0.2,0.11,0.19,0.33,0.43,0.58,0.39,0.38,0.3,0.52,0.61,4085.88,373.67,0.058,0.2660000000000001,0.7426139036107965,0.15055304061471678,0.048,-0.14400000000000002,0.8136762043449726,0.09380152376345673,0.06799999999999999,0.048000000000000036,0.8468303183574202,0.07028368520486708,1.0
39174,-0.07,-0.05,0.03,0.12,0.1,0.03,0.2,0.21,0.32,0.42,0.42,0.33,0.31,0.38,0.49,0.54,0.51,0.48,458072.62,437.91,0.022000000000000002,0.4140000000000001,0.575766314849235,0.3097158092862736,0.023000000000000003,-0.02300000000000001,0.5403171335951805,0.34716552567759235,0.034,0.238,0.6186933464598132,0.26588568323931583,2.0
23146,-0.14,-0.02,-0.01,-0.06,0.04,0.02,0.0,0.16,0.23,0.21,0.32,0.3,0.32,0.36,0.48,0.42,0.47,0.48,18905.07,767.22,0.023,0.373,0.6972899219794574,0.19058918182423015,0.013,-0.045000000000000005,0.5342967087424112,0.3536304397214957,0.037000000000000005,0.133,0.8890532629645935,0.04361570318776716,1.0
1053,0.06,0.05,0.13,0.12,0.16,0.16,0.22,0.26,0.34,0.36,0.41,0.41,0.34,0.39,0.39,0.38,0.33,0.43,28005.86,564.53,0.001999999999999996,0.37799999999999995,0.08838834764831828,0.8876071685417829,0.025,0.04899999999999999,0.8773280079294955,0.05061681399487941,0.036999999999999984,0.245,0.9453058410690526,0.015228244632938788,1.0
792,0.0,-0.0,0.12,0.03,0.1,0.05,0.09,0.12,0.3,0.27,0.39,0.32,0.18,0.41,0.33,0.44,0.43,0.43,7140.41,802.86,0.014000000000000002,0.366,0.4925182813112045,0.39927243220415815,0.008000000000000002,0.03599999999999999,0.255550625999976,0.6781998857184859,0.049000000000000016,0.133,0.7767022155615959,0.12233499936374545,1.0
38762,-0.1,-0.03,-0.0,0.09,0.13,-0.08,0.16,0.24,0.26,0.36,0.43,0.07,0.34,0.37,0.42,0.48,0.54,0.4,39957.4,537.11,0.018000000000000013,0.388,0.41871789467931214,0.482888018467993,0.003,0.012999999999999998,0.054882129994845166,0.9301569970240238,-0.016999999999999998,0.32299999999999995,-0.1967192077707344,0.7511543059963007,2.0
6342,-0.01,-0.07,0.06,0.01,0.11,0.12,0.23,0.15,0.24,0.27,0.38,0.33,0.25,0.35,0.14,0.41,0.51,0.38,268775.18,484.5,0.04300000000000001,0.22899999999999995,0.5002706360144046,0.39070382697344974,0.04300000000000001,-0.08300000000000002,0.868376821101171,0.05617804584845109,0.05,0.124,0.899187501582008,0.037837870166270986,2.0
26644,-0.13,0.05,0.01,0.1,-0.06,-0.04,0.09,0.32,0.28,0.4,0.19,0.23,0.31,0.47,0.47,0.55,0.34,0.42,27928.43,463.32,-0.022999999999999996,0.519,-0.4714540354722028,0.4227706629803451,-0.025,0.08700000000000001,-0.6049173981197841,0.2797597542084527,-0.027000000000000003,0.365,-0.5242965552319168,0.3644331520720506,2.0
41162,0.01,-0.14,-0.04,0.02,0.05,0.07,0.22,0.06,0.22,0.32,0.32,0.36,0.34,0.33,0.35,0.48,0.53,0.59,1786590.85,512.19,0.06999999999999999,0.24600000000000002,0.979044918012804,0.0036299285770749357,0.051,-0.16100000000000006,0.9523149508909206,0.012410126157858407,0.06999999999999999,0.046000000000000096,0.9134925642007908,0.030143717945611326,1.0
28142,-0.05,-0.08,-0.06,-0.02,-0.14,-0.03,0.26,0.23,0.26,0.14,0.04,0.22,0.39,0.42,0.45,0.44,0.38,0.49,22921.42,354.88,0.007000000000000001,0.4149999999999999,0.2741411574957851,0.6553753110599315,0.0019999999999999987,-0.07200000000000001,0.06622661785325215,0.9157393309947349,-0.02400000000000001,0.25,-0.426401432711221,0.4740213884950639,1.0
2204,0.03,0.13,-0.11,0.01,0.1,0.08,0.3,0.36,0.08,0.22,0.36,0.35,0.43,0.32,0.26,0.37,0.49,0.51,3263.71,354.25,0.061,0.207,0.8935870713462977,0.040998596165899015,0.011000000000000005,0.008999999999999994,0.18162600133805232,0.7700243907751818,0.025999999999999995,0.19600000000000006,0.3325689315628231,0.5845005474995428,2.0
11745,0.08,0.26,0.21,0.18,0.23,0.24,0.32,0.55,0.51,0.46,0.58,0.51,0.38,0.62,0.58,0.39,0.65,0.49,24928.52,269.41,-0.019,0.6029999999999999,-0.2834873780251155,0.6439472754737954,-0.0020000000000000018,0.23,-0.1036951694730426,0.86820820346782,-0.001000000000000012,0.525,-0.03475240234284622,0.9557607753057706,1.0
31346,0.06,0.07,0.12,0.11,0.13,0.21,0.38,0.38,0.41,0.44,0.45,0.54,0.47,0.49,0.41,0.55,0.6,0.63,203317.52,391.3,0.047000000000000014,0.3949999999999999,0.8425158187739379,0.07322417402025565,0.029,0.041000000000000016,0.8958129916620624,0.0397326890789531,0.03600000000000001,0.3359999999999999,0.9447549859466604,0.015457580226560012,2.0
2803,0.12,-0.1,-0.09,0.0,0.02,0.04,0.29,0.12,0.1,0.23,0.23,0.3,0.31,0.29,0.3,0.44,0.37,0.49,96623.86,516.72,0.047000000000000014,0.237,0.8541220279171565,0.06540026762718495,0.039000000000000014,-0.14300000000000002,0.9537761766868108,0.011846725490259096,0.049,0.04899999999999999,0.9240350008457751,0.02484520653815856,2.0
47530,-0.0,-0.06,-0.09,-0.08,-0.06,-0.04,0.23,0.17,0.12,0.1,0.15,0.18,0.3,0.26,0.21,0.26,0.22,0.29,8648.31,325.56,0.006999999999999996,0.22699999999999998,0.33835777116598204,0.5775570813810946,0.006999999999999999,-0.087,0.5677749739576688,0.3180633785082942,0.004999999999999997,0.129,0.2351802170958992,0.703342944790912,2.0
40809,-0.04,0.01,0.08,0.17,0.2,0.14,0.13,0.24,0.34,0.49,0.49,0.45,0.26,0.45,0.46,0.56,0.45,0.55,668669.12,680.21,0.01900000000000001,0.4370000000000001,0.5369717479970104,0.3507542732749856,0.038000000000000006,0.0060000000000000045,0.7923547734168841,0.1099777414965388,0.057000000000000016,0.231,0.823754471047914,0.08643365382790548,1.0
58759,0.17,0.23,0.23,0.31,0.25,0.22,0.42,0.47,0.52,0.58,0.55,0.5,0.53,0.54,0.62,0.65,0.64,0.58,26921.27,366.09,0.009999999999999988,0.5760000000000002,0.3466876226407678,0.5675927774538209,-2.7755575615628915e-18,0.248,-1.2079063857174521e-16,0.9999999999999998,0.009000000000000008,0.49700000000000005,0.332649571929558,0.5844037187963073,2.0
54514,-0.16,-0.14,-0.08,-0.09,-0.11,-0.03,-0.04,0.01,0.1,0.11,0.08,0.2,0.31,0.35,0.42,0.42,0.35,0.4,167602.51,566.33,0.0030000000000000087,0.379,0.1331034764124174,0.8310291398596812,0.019000000000000003,-0.14700000000000002,0.7395739969534468,0.15315171428779908,0.036000000000000004,-0.008000000000000007,0.8347300123683029,0.07862386025987897,1.0
653,0.08,-0.02,0.05,0.03,0.06,0.07,0.21,0.14,0.21,0.26,0.31,0.3,0.23,0.37,0.28,0.4,0.33,0.33,59495.65,661.19,-0.002999999999999997,0.35100000000000003,-0.10425720702853733,0.8674964737864432,0.019000000000000003,-0.01900000000000001,0.8429886839453082,0.07290007845287963,0.042,0.11800000000000001,0.9457924331331944,0.015026594624838718,1.0
57209,0.06,0.19,0.22,0.18,0.26,0.24,0.34,0.46,0.5,0.48,0.56,0.55,0.5,0.55,0.62,0.63,0.67,0.64,59535.71,361.19,0.023,0.5529999999999999,0.8193410748609609,0.08963742114931701,0.014,0.17600000000000005,0.6614378277661476,0.22407978816392385,0.02400000000000001,0.438,0.870571500132014,0.05479770083789433,2.0
18507,0.33,0.23,-0.01,0.15,0.08,0.1,0.66,0.57,0.31,0.5,0.4,0.45,0.68,0.66,0.47,0.61,0.53,0.61,25523.1,331.93,-0.0040000000000000036,0.5879999999999999,-0.08391813582966896,0.8932776520696065,-0.017,0.16100000000000006,-0.3033780093555061,0.6197370518667789,-0.014999999999999987,0.491,-0.24043896136406284,0.6968393979915787,2.0
37110,0.07,0.08,0.19,0.15,0.23,0.28,0.34,0.38,0.52,0.46,0.51,0.63,0.35,0.43,0.61,0.55,0.47,0.68,158762.36,483.43,0.03600000000000001,0.44,0.5603155257282214,0.3259059777112238,0.04400000000000001,0.05399999999999997,0.9111469032188406,0.03136665190292326,0.049,0.353,0.8478574617523289,0.06958918572273642,2.0
36930,0.03,0.04,0.11,0.11,0.2,0.15,0.24,0.31,0.39,0.4,0.51,0.48,0.34,0.44,0.54,0.57,0.61,0.59,190009.58,574.44,0.036999999999999984,0.439,0.8769841068089578,0.050827080807856535,0.031,0.029,0.8320835969972794,0.08048605381405323,0.046,0.28,0.9185315234055026,0.02757011918504619,1.0
1712,0.14,0.12,0.07,0.15,0.17,0.22,0.42,0.34,0.33,0.42,0.42,0.52,0.42,0.18,0.42,0.46,0.4,0.53,146304.57,351.7,0.06800000000000002,0.19399999999999995,0.8169678632647619,0.09137487129993954,0.030000000000000006,0.055999999999999966,0.8478501284163324,0.06959413653054804,0.045,0.271,0.9278843611976128,0.022994475810668512,2.0
3875,0.05,0.05,-0.03,-0.04,-0.04,0.01,0.25,0.24,0.18,0.19,0.19,0.23,0.21,0.22,0.27,0.33,0.36,0.4,12866.01,442.43,0.045000000000000005,0.18100000000000002,0.9933992677987828,0.0006431193269336497,-0.009000000000000001,0.017000000000000005,-0.36144869800612456,0.5500161085702211,-0.0009999999999999957,0.209,-0.058520573598065014,0.925531842331384,2.0
9776,0.16,0.13,0.21,0.23,0.11,0.11,0.46,0.34,0.46,0.52,0.4,0.44,0.44,0.31,0.49,0.59,0.46,0.54,19580.22,366.0,0.04300000000000001,0.349,0.6404371288895869,0.2443770173527866,-0.014000000000000002,0.2,-0.3841749099639161,0.5231670535859037,0.013999999999999995,0.3900000000000001,0.32925230393425897,0.5884854995111001,1.0
37870,-0.17,-0.1,-0.05,0.02,0.11,0.13,0.06,0.16,0.23,0.31,0.43,0.44,0.27,0.37,0.47,0.5,0.58,0.5,7951.7,604.71,0.037000000000000005,0.373,0.7728485873170603,0.12543711415331732,0.06200000000000001,-0.16400000000000006,0.9867408718228072,0.0018291135569381161,0.076,0.08599999999999998,0.98017609454324,0.003340581309064793,2.0
7504,0.02,0.16,0.1,0.23,0.26,0.15,0.24,0.43,0.41,0.54,0.59,0.5,0.35,0.52,0.47,0.61,0.65,0.55,98500.18,467.57,0.02400000000000001,0.4879999999999999,0.5313689313240574,0.3567849462499828,0.014,0.138,0.3436164855716711,0.5712627686553644,0.032,0.3979999999999999,0.6743196031377433,0.2118728528958342,2.0
13413,-0.03,0.09,-0.0,0.01,-0.0,0.01,0.16,0.3,0.22,0.28,0.28,0.3,0.36,0.3,0.44,0.44,0.52,0.47,10098.49,359.06,0.042,0.308,0.8125143941608436,0.09466264740588187,-0.016,0.07,-0.6598288790738579,0.22561767232099586,0.006000000000000003,0.258,0.28867513459481303,0.6376180914006015,1.0
58805,0.04,-0.1,-0.02,0.09,0.01,-0.01,0.28,0.11,0.22,0.27,0.25,0.12,0.38,0.29,0.42,0.13,0.4,0.36,168820.08,394.49,0.012000000000000005,0.284,0.1618079669911782,0.7948822595052187,0.021000000000000005,-0.06900000000000002,0.4879763829571819,0.4043127255434841,0.004999999999999999,0.17900000000000002,0.10631081389064057,0.8648962729689175,2.0
34923,0.24,-0.02,0.23,-0.0,0.11,0.09,0.56,0.25,0.59,0.25,0.36,0.37,0.37,0.27,0.3,0.44,0.49,0.45,10675.81,343.1,0.055000000000000014,0.225,0.8852563224720195,0.045846620522118034,0.009999999999999998,0.052000000000000005,0.15835158880488406,0.7992263022848308,0.0010000000000000009,0.361,0.011387187966856937,0.9855016953179474,1.0
17794,0.13,0.06,0.06,0.1,0.0,0.07,0.42,0.28,0.33,0.4,0.27,0.36,0.43,0.25,0.44,0.45,0.35,0.45,19959.11,257.19,0.031,0.29499999999999993,0.5578572068302382,0.3285011127287902,-0.0039999999999999975,0.07,-0.17407765595569774,0.7794819955336507,0.009999999999999992,0.29800000000000004,0.29012942659282953,0.6358456666368746,1.0
38007,-0.12,-0.02,0.08,0.06,0.1,0.08,0.16,0.26,0.29,0.36,0.41,0.4,0.28,0.45,0.32,0.53,0.54,0.54,595582.63,471.98,0.040000000000000015,0.35600000000000004,0.6655583256397217,0.2201545703656737,0.02200000000000001,-0.006000000000000018,0.7416198487095664,0.15140138171103013,0.040000000000000015,0.22399999999999998,0.95022867629116,0.013229197792097136,2.0
29925,-0.08,-0.06,-0.01,0.15,0.18,0.22,0.12,0.2,0.25,0.44,0.47,0.45,0.23,0.35,0.43,0.47,0.56,0.34,24531.68,685.28,0.011000000000000015,0.397,0.19148542155126788,0.7576914234341807,0.07500000000000001,-0.12900000000000006,0.9609069091146352,0.009224029382120946,0.07200000000000001,0.14600000000000002,0.8980376864988028,0.038480184566737415,1.0
56321,-0.08,0.08,0.06,0.12,0.11,0.08,0.19,0.35,0.32,0.39,0.4,0.35,0.34,0.5,0.51,0.54,0.57,0.53,41088.4,373.05,0.012,0.494,0.6928203230275514,0.1946806568656433,0.005000000000000001,0.075,0.32274861218395146,0.5963138587561102,0.008000000000000002,0.338,0.3866945956182654,0.5202067696995165,2.0
25159,-0.14,0.07,-0.05,-0.01,-0.01,0.09,0.12,0.26,0.2,0.27,0.27,0.4,0.3,0.33,0.42,0.47,0.49,0.54,32823.42,583.67,0.049000000000000016,0.303,0.9722528429123678,0.0055251711797921245,0.007999999999999998,-0.005999999999999995,0.2132007163556104,0.7306151529114,0.035,0.17499999999999996,0.7565909770424546,0.13877446762129647,1.0
46552,-0.1,0.06,0.05,0.13,0.11,0.14,0.08,0.3,0.34,0.44,0.42,0.41,0.36,0.24,0.47,0.55,0.52,0.49,29792.71,588.02,0.055000000000000014,0.289,0.7046650666840657,0.1838922160150006,0.02200000000000001,0.03199999999999999,0.8512055557875506,0.06734034448248939,0.029999999999999995,0.29200000000000004,0.7995026863335392,0.10446816812934252,1.0
19717,-0.07,-0.07,0.0,0.08,-0.05,-0.02,0.21,0.2,0.3,0.3,0.23,0.28,0.33,0.38,0.43,0.32,0.42,0.46,273248.41,446.94,0.015000000000000003,0.35700000000000004,0.4389043019854897,0.4596694539154397,0.005000000000000001,-0.027000000000000003,0.13618367767571085,0.8271430192480279,0.009000000000000006,0.235,0.3166188951286316,0.6037088907885849,2.0
10578,-0.14,-0.14,-0.12,-0.04,-0.11,-0.14,0.1,0.22,0.11,0.2,0.15,0.13,0.27,0.21,0.35,0.33,0.37,0.38,21834.69,473.47,0.036000000000000004,0.21999999999999995,0.8285171561084911,0.0830167755018335,0.0009999999999999996,-0.11300000000000003,0.0383482494423685,0.9511854622611268,-0.014000000000000002,0.204,-0.4751909633114914,0.4185793923504143,2.0
42485,-0.01,-0.14,-0.07,-0.1,-0.08,-0.07,0.17,0.1,0.19,0.17,0.14,0.23,0.19,0.31,0.4,0.36,0.28,0.44,191159.01,387.58,0.014000000000000002,0.31599999999999995,0.3407546684578649,0.5746865796679336,0.013,-0.131,0.6968731476445665,0.190969656102387,0.021000000000000005,0.10300000000000001,0.6735753140545635,0.21257296315231936,2.0
10324,-0.03,-0.01,0.11,0.16,0.14,0.17,0.23,0.24,0.39,0.42,0.43,0.46,0.35,0.43,0.51,0.53,0.58,0.65,666733.2,475.66,0.051,0.3869999999999999,0.9851509468399762,0.002167266425990745,0.039000000000000014,-0.003000000000000003,0.8446387595572096,0.07177263873699315,0.048000000000000015,0.244,0.8781140799175229,0.050137231166339134,2.0
10349,0.12,0.18,0.27,0.32,0.31,0.35,0.4,0.47,0.57,0.62,0.58,0.68,0.45,0.57,0.62,0.67,0.59,0.7,107910.67,303.02,0.023,0.5609999999999999,0.6695558862005192,0.21636488535175946,0.038,0.17200000000000004,0.913081729531204,0.03035678137281936,0.04300000000000002,0.455,0.8828991795296705,0.04724919761099613,2.0
8962,0.21,0.03,0.17,0.19,0.09,0.1,0.49,0.25,0.46,0.49,0.39,0.43,0.52,0.35,0.52,0.57,0.47,0.53,111075.56,452.97,0.031000000000000007,0.395,0.57685026886271,0.3085879199486777,0.006,0.098,0.14673479641335552,0.8138440740966209,0.029,0.3170000000000001,0.4893512976205496,0.4027853797408004,2.0
23887,-0.19,-0.12,-0.07,-0.06,-0.01,-0.05,0.07,0.0,0.05,0.1,0.14,0.12,0.33,0.11,0.12,0.23,0.23,0.19,51396.16,623.73,0.027000000000000003,0.09499999999999996,0.7343031958475686,0.15768804949140738,0.02,-0.122,0.7980868844676222,0.10555265112814753,0.032999999999999995,-0.016999999999999973,0.919509050749332,0.027079475496607136,2.0
20766,0.1,0.21,0.19,0.22,0.18,0.19,0.41,0.52,0.51,0.54,0.52,0.48,0.51,0.61,0.57,0.62,0.61,0.51,9181.97,374.11,-0.01599999999999999,0.6319999999999999,-0.5547001962252289,0.33184140605450296,-0.004999999999999999,0.213,-0.4811252243246881,0.4119434040614361,-0.007000000000000006,0.535,-0.5051814855409226,0.3852987270997314,1.0
30026,0.05,0.1,0.13,0.17,0.21,0.22,0.27,0.35,0.41,0.45,0.48,0.55,0.43,0.49,0.57,0.54,0.47,0.65,140446.88,594.2,0.02200000000000001,0.478,0.4880460801788627,0.40423526885842864,0.031999999999999994,0.07,0.9866022655651316,0.0018578309503619512,0.04700000000000002,0.30700000000000005,0.9912876704325548,0.000974915396356368,1.0
40485,0.03,0.01,-0.01,0.09,0.11,0.02,0.3,0.33,0.3,0.41,0.44,0.34,0.26,0.43,0.48,0.54,0.52,0.48,381793.88,420.98,0.014000000000000002,0.4480000000000001,0.5217491947499507,0.36719756103371054,0.014000000000000002,0.001999999999999988,0.4198321007328471,0.4816000828983476,0.016000000000000004,0.31599999999999995,0.4319593977248312,0.4676296639855853,2.0
52051,0.09,0.03,-0.02,0.01,-0.05,-0.04,0.41,0.2,0.23,0.26,0.18,0.18,0.56,0.24,0.46,0.47,0.41,0.44,23094.27,326.96,0.035,0.29900000000000004,0.5856151712339728,0.29950682329904266,-0.016999999999999998,0.036999999999999984,-0.7996127381260576,0.10438401218403204,-0.009000000000000006,0.23700000000000004,-0.4107919181288748,0.4920707257106097,1.0
11157,0.1,0.13,0.22,0.18,0.2,0.28,0.38,0.39,0.48,0.46,0.55,0.61,0.5,0.52,0.58,0.51,0.6,0.69,100874.04,468.43,0.03599999999999999,0.47200000000000003,0.7855844048495726,0.1152742614346179,0.028000000000000004,0.11800000000000001,0.8056094727078104,0.09982960155530292,0.051,0.34500000000000003,0.9523149508909208,0.01241012615785835,2.0
20503,0.12,0.17,0.18,0.18,0.13,0.14,0.37,0.42,0.47,0.41,0.43,0.43,0.44,0.51,0.52,0.29,0.47,0.46,19998.47,266.21,-0.015000000000000003,0.495,-0.2550076503442672,0.6788683179551017,-0.011000000000000001,0.193,-0.7416198487095664,0.15140138171103013,-0.001999999999999996,0.438,-0.138675049056307,0.824001005898164,1.0
6103,0.08,0.02,0.05,0.11,0.13,0.16,0.31,0.26,0.21,0.38,0.41,0.44,0.24,0.41,0.28,0.49,0.52,0.57,60132.09,277.31,0.056,0.28600000000000003,0.7817082638815666,0.11834006523164076,0.036000000000000004,-0.013999999999999985,0.9863939238321436,0.001901274660196368,0.056000000000000015,0.17199999999999993,0.8876596749275382,0.044430412179682716,2.0
56014,-0.13,-0.05,-0.06,-0.04,0.02,0.08,0.1,0.13,0.11,0.14,0.22,0.24,0.26,0.34,0.36,0.36,0.41,0.25,24236.76,363.53,-0.013000000000000006,0.38299999999999995,-0.35096701065142544,0.5624863446908652,0.034,-0.11199999999999996,0.9086882225022428,0.03266513390074418,0.032999999999999995,0.069,0.8988122726596913,0.038047102960264284,2.0
47369,-0.29,-0.09,-0.05,-0.08,-0.01,-0.04,-0.2,0.09,0.15,0.14,0.23,0.2,0.17,0.4,0.46,0.45,0.38,0.46,28218.35,735.22,0.0039999999999999975,0.418,0.16903085094570322,0.7858125156574722,0.014000000000000002,-0.09600000000000003,0.6897304947150052,0.197523393409784,0.030000000000000006,0.07199999999999998,0.8703882797784892,0.05491252385363524,1.0
3395,0.09,0.1,0.1,0.12,0.12,0.18,0.32,0.31,0.34,0.39,0.38,0.43,0.4,0.43,0.43,0.4,0.39,0.51,41321.7,404.38,0.012000000000000005,0.396,0.4026936331284148,0.5014902796186818,0.018000000000000002,0.07,0.8660254037844387,0.05766888562243725,0.028,0.28600000000000003,0.9547920752586628,0.011460104441556918,1.0
49263,-0.06,-0.11,-0.12,-0.0,0.0,0.08,0.21,0.15,0.13,0.3,0.3,0.3,0.36,0.33,0.33,0.43,0.48,0.37,122187.49,316.0,0.022999999999999996,0.3190000000000001,0.5532940079733913,0.33333195915401925,0.05,-0.18,0.938233281301002,0.01825578378453831,0.047,0.09500000000000004,0.8452362514870877,0.0713657400425453,2.0
56248,-0.06,0.06,0.03,0.07,0.09,0.08,0.2,0.32,0.28,0.32,0.35,0.3,0.37,0.5,0.46,0.5,0.49,0.49,463688.07,337.53,0.0009999999999999957,0.485,0.09622504486493724,0.8776718014198657,0.010000000000000002,0.036000000000000004,0.6868028197434453,0.20022762927655705,0.0029999999999999923,0.30500000000000005,0.1819017187772493,0.7696791842196776,2.0
59254,0.08,0.1,0.17,0.24,0.14,0.18,0.33,0.37,0.45,0.52,0.41,0.47,0.41,0.55,0.64,0.64,0.48,0.6,142783.35,431.29,-0.0060000000000000175,0.6000000000000001,-0.139572631559771,0.8228692825053681,0.012999999999999998,0.127,0.3970506941579919,0.5080756579473622,0.01599999999999999,0.396,0.44172610429938586,0.4564436570943453,2.0
20342,-0.34,-0.27,-0.18,-0.21,-0.1,-0.18,-0.27,-0.15,0.04,-0.03,0.15,0.04,0.09,0.2,0.28,0.2,0.36,0.22,16287.65,850.03,0.011999999999999995,0.21600000000000005,0.2761723853694969,0.6528889023836746,0.026,-0.266,0.6695340634119861,0.2163855237317581,0.049000000000000016,-0.13699999999999998,0.7028747554228277,0.1855116322579003,1.0
9531,0.31,0.13,0.13,0.09,0.1,0.16,0.58,0.4,0.41,0.27,0.41,0.5,0.3,0.41,0.51,0.34,0.51,0.65,55543.92,311.29,0.04800000000000002,0.34,0.6465269501284385,0.2384418099979536,0.003,0.113,0.1709408646894569,0.7834160037394071,0.02,0.33799999999999997,0.3843312210120439,0.5229833114885439,1.0
763,0.15,-0.12,-0.05,-0.07,-0.03,-0.01,0.37,-0.02,0.09,0.11,0.16,0.2,0.23,0.27,0.34,0.32,0.32,0.35,5092.88,615.2,0.013999999999999992,0.278,0.7181848464596076,0.17179530490798914,0.024,-0.128,0.8994380267950337,0.037698378911718136,0.051,-0.04500000000000001,0.9658813743251772,0.007526376908281769,1.0
6648,0.17,0.17,0.17,0.12,0.22,0.21,0.46,0.45,0.48,0.33,0.51,0.52,0.49,0.49,0.54,0.35,0.53,0.56,8085.97,252.0,0.013000000000000013,0.4549999999999999,0.24342691303877004,0.6931480380767232,0.012999999999999996,0.139,0.5187564749039543,0.370451729236185,0.017000000000000005,0.407,0.35083254595052343,0.5626466640072482,2.0
